RunID,Step,X,Y,Status
4,45,0.7758509204077224,1.681580398839194,crash
4,46,0.8757034362764112,1.687064636641863,crash
4,47,0.9732153798834748,1.7207167500795022,crash
4,48,1.0691020720077886,1.8001417931915689,crash
5,1,-2.5,-0.15,crash
5,2,-2.4069499661334,-0.10521102045290397,crash
5,3,-2.334754041268286,-0.031343881388426906,crash
5,4,-2.28937349311697,0.06873910907354763,crash
5,5,-2.240274713297274,0.15585838955478495,crash
5,6,-2.2204527512891183,0.2539000707681237,crash
5,7,-2.303496659418477,0.34331354562778404,crash
5,8,-2.276626183003199,0.45392640598095235,crash
5,9,-2.3106197313625523,0.5577710550892726,crash
5,10,-2.3539829909264114,0.6565006236559597,crash
5,11,-2.391715816827282,0.7712717230965498,crash
5,12,-2.3170833323799003,0.8454291695759897,crash
5,13,-2.2576136343439135,0.9270661690287115,crash
5,14,-2.178995183196635,0.9888687583199243,crash
5,15,-2.1120049724290366,1.0631986106101272,crash
5,16,-2.0136983144665956,1.1014292654882307,crash
5,17,-1.9383702172771662,1.1671991536057031,crash
5,18,-1.848542892464363,1.2173393760520308,crash
5,19,-1.7583516795350216,1.2618224176897403,crash
5,20,-1.6670267708355666,1.3043264709499225,crash
5,21,-1.5675000034445017,1.3313095671319446,crash
5,22,-1.4764660185445024,1.3733641999856343,crash
5,23,-1.3897388284803638,1.4231769252132196,crash
5,24,-1.289557996285751,1.468659745844789,crash
5,25,-1.224297176916036,1.5573093884817808,crash
5,26,-1.1638504018868814,1.6659669846941894,crash
5,27,-1.0766171308812718,1.7283861207594715,crash
5,28,-0.9766507006196787,1.7477288465095218,crash
5,29,-0.8755404255290361,1.7655761998117843,crash
5,30,-0.7759919229439092,1.8044922174125062,crash
6,1,-2.5,-0.15,crash
6,2,-2.4005395777022764,-0.1374382193725579,crash
6,3,-2.2953012569212072,-0.1215899754718089,crash
6,4,-2.258953197439193,-0.014211214923717061,crash
6,5,-2.286536425759394,0.11018758675423125,crash
6,6,-2.334619869548572,0.21491087718737262,crash
6,7,-2.3344934400525568,0.31770128180419305,crash
6,8,-2.389073429958261,0.4168543244961917,crash
6,9,-2.4642597394023444,0.5180225868879446,crash
6,10,-2.392607375392356,0.6001442518655251,crash
6,11,-2.390622745451757,0.7149858455052032,crash
6,12,-2.393858489380125,0.8331183214925459,crash
6,13,-2.381342075557876,0.952826092727246,crash
6,14,-2.2881967891828667,0.9974598836977216,crash
6,15,-2.2106311055799397,1.0637938931104285,crash
6,16,-2.1328983107125357,1.1308427819853648,crash
6,17,-2.0331481491222174,1.162653228116632,crash
6,18,-1.9173574788148602,1.1702347802769806,crash
6,19,-1.8964548206480534,1.2922683893604057,crash
6,20,-1.8365961934467356,1.383114117634603,crash
6,21,-1.7424006295872236,1.4167929507803199,crash
6,22,-1.6675706388933866,1.4969104657505905,crash
6,23,-1.5668964978552258,1.5043004966673157,crash
6,24,-1.4673350220824346,1.518375972095596,crash
6,25,-1.3675931960006167,1.5392485851219033,crash
6,26,-1.2717976974367002,1.5755248426593407,crash
6,27,-1.1614101206519785,1.513654745159475,crash
6,28,-1.057928946601738,1.480714905255589,crash
6,29,-0.9737756964367384,1.547261066954964,crash
6,30,-0.8819215134672312,1.5880850023631505,crash
6,31,-0.7880748865637209,1.668934093436857,crash
6,32,-0.7017385734894809,1.7403376717175087,crash
6,33,-0.600449570867652,1.7152836803638398,crash
6,34,-0.502855484516851,1.741979359656293,crash
6,35,-0.4067192326728174,1.6923270667944572,crash
6,36,-0.3004918319143274,1.745612546459224,crash
6,37,-0.20095783477634543,1.7603683368132117,crash
6,38,-0.10079855239649797,1.751360057028499,crash
6,39,0.0029886246671805144,1.8234182983003668,crash
7,1,-2.5,-0.15,success
7,2,-2.3971506109838927,-0.1544757055933891,success
7,3,-2.3102935881492814,-0.10487945350963364,success
7,4,-2.2392846306178154,-0.03289471625655935,success
7,5,-2.1244225392605807,0.010737398134461354,success
7,6,-2.1113814688632484,0.1103285815913185,success
7,7,-2.1618618455207557,0.20482078869562892,success
7,8,-2.254962482838857,0.28136187831866855,success
7,9,-2.2579850595749424,0.38593523427267007,success
7,10,-2.296290330242329,0.4800733665077297,success
7,11,-2.3139599330607297,0.5800347398737853,success
7,12,-2.2613007612294975,0.6743254028562236,success
7,13,-2.2694594723988075,0.7837971829330235,success
7,14,-2.26167974532364,0.886588477086641,success
7,15,-2.229127803604702,0.9845136181054739,success
7,16,-2.1658347533438747,1.0621636693497332,success
7,17,-2.0743217221831354,1.1082574896469723,success
7,18,-1.954136526001662,1.1202421878537627,success
7,19,-1.8975954856972432,1.2091070010852565,success
7,20,-1.834196662317,1.2864508395301977,success
7,21,-1.7662646914988387,1.3614645489084942,success
7,22,-1.6645722566355754,1.382045009743843,success
7,23,-1.594419027293234,1.4678976862326902,success
7,24,-1.505681834948587,1.5140371766172867,success
7,25,-1.4112666038546862,1.547009632331394,success
7,26,-1.3098261823315642,1.537379064474222,success
7,27,-1.207867019147499,1.5426038440222771,success
7,28,-1.0987986888270764,1.5313194262059282,success
7,29,-0.9872676448877507,1.4708826019476111,success
7,30,-0.8831004961395309,1.45990267335531,success
7,31,-0.7868978554011905,1.4882252720038247,success
7,32,-0.6907488619759425,1.5157198888786387,success
7,33,-0.6168305952026009,1.6158458819106556,success
7,34,-0.5257733629080007,1.658021834767023,success
7,35,-0.42534832888893687,1.675951816962429,success
7,36,-0.3197806755645633,1.634374087178173,success
7,37,-0.22438721323711264,1.594408024019495,success
7,38,-0.13574747055985154,1.6854045192132314,success
7,39,-0.03627222116023954,1.695832168391231,success
7,40,0.06362006909517709,1.707406945742461,success
7,41,0.16362528567496898,1.7601059179236611,success
7,42,0.2585670275310348,1.797607191500882,success
7,43,0.3468016466965289,1.7233358726123749,success
7,44,0.44576174554641423,1.6991948502331229,success
7,45,0.519113349219256,1.6311331852019484,success
7,46,0.6189927892348658,1.5925426875404884,success
7,47,0.6768787126260797,1.5072834975140927,success
7,48,0.7849981839541287,1.4797277014866814,success
7,49,0.8979480808703253,1.4430838349753132,success
7,50,0.9485556076679285,1.3518493405826078,success
7,51,0.9916224301645661,1.244192982642974,success
7,52,1.0909169494229114,1.225077178620688,success
7,53,1.192557372517344,1.2856517091361603,success
7,54,1.2934408815983007,1.2756296008007195,success
8,1,-2.5,-0.15,crash
8,2,-2.392497538453015,-0.17786828088759662,crash
8,3,-2.3033228041359037,-0.13260931022796046,crash
8,4,-2.269979977384658,-0.02081383999631803,crash
8,5,-2.274265816803654,0.09879870008032242,crash
8,6,-2.278600348578151,0.2028888815339975,crash
8,7,-2.3473699417307072,0.2945097045274531,crash
8,8,-2.362897794396757,0.39329758317941044,crash
8,9,-2.3489066676730106,0.492342758860709,crash
8,10,-2.3671754324924756,0.5962963651576951,crash
8,11,-2.3967490339315165,0.7037771380762179,crash
8,12,-2.326657240973145,0.7812427837538093,crash
8,13,-2.233773333240267,0.8309604693151302,crash
8,14,-2.1710516033623746,0.9088642778271383,crash
8,15,-2.1677944095615653,1.0216778730897096,crash
8,16,-2.0568390137746957,1.0551120278427495,crash
8,17,-1.9328117309987394,1.0468489473544755,crash
8,18,-1.9027738986903082,1.1695606995685017,crash
8,19,-1.807902636534744,1.2250677237096794,crash
8,20,-1.7257818319450708,1.2821672295285025,crash
8,21,-1.6614676642169481,1.3627411915848684,crash
8,22,-1.5650204712452358,1.3931924847013426,crash
8,23,-1.47024856849782,1.4258350803515414,crash
8,24,-1.3718828430167458,1.4471250045748385,crash
8,25,-1.2767993033872478,1.4817100959490164,crash
8,26,-1.170721806485108,1.442482340767045,crash
8,27,-1.0791298631762967,1.509116450178476,crash
8,28,-0.9817093949106032,1.5352993734189584,crash
8,29,-0.8778574358341812,1.4972591892628027,crash
8,30,-0.773850353831353,1.49601223111616,crash
8,31,-0.6807439860623961,1.533397382488087,crash
8,32,-0.5754558061527872,1.5336685092321287,crash
8,33,-0.4684484564373673,1.505006400863774,crash
8,34,-0.357204320491808,1.4625947009849045,crash
8,35,-0.2612436796641252,1.4924067628762077,crash
8,36,-0.166822612918905,1.525429792533621,crash
8,37,-0.06800263460939687,1.4668862838465806,crash
9,1,-2.5,-0.15,success
9,2,-2.3977289917062294,-0.15156798934650156,success
9,3,-2.2821355474569596,-0.1603501675007581,success
9,4,-2.2175046504918994,-0.0830776034826079,success
9,5,-2.2047084945159425,0.026942558922908325,success
9,6,-2.1450528660922794,0.11521272357569591,success
9,7,-2.178898458916448,0.2115454462649697,success
9,8,-2.173135229355288,0.3187145449019048,success
9,9,-2.2040180466719024,0.4145555703809827,success
9,10,-2.230610724645754,0.5147519453587083,success
9,11,-2.179406743777054,0.6149243013322729,success
9,12,-2.1459327980662253,0.7103076163982763,success
9,13,-2.153604057095705,0.8213205934996137,success
9,14,-2.154577410046853,0.9213432879561584,success
9,15,-2.072583366859293,0.9966902565121335,success
9,16,-2.018680849571407,1.0809226782770207,success
9,17,-1.9466424249744443,1.1509586027001009,success
9,18,-1.856939779948389,1.2055349657380499,success
9,19,-1.8020885118829637,1.290280313291241,success
9,20,-1.7141281124409433,1.3394871199490357,success
9,21,-1.6145620446906301,1.3666528044470208,success
9,22,-1.5373666550512881,1.4589879726432549,success
9,23,-1.434519251809446,1.4798509027600666,success
9,24,-1.3326163047645658,1.4776216940963354,success
9,25,-1.231671738083884,1.4786380054059614,success
9,26,-1.1371306595765933,1.5190171959130232,success
9,27,-1.0313668093435309,1.5007419104050357,success
9,28,-0.9386764691421928,1.5528321256816804,success
9,29,-0.849997461865072,1.6385016415698535,success
9,30,-0.7558247502191929,1.6882489929835447,success
9,31,-0.6554625965580508,1.6991540963097906,success
9,32,-0.5523469116369419,1.6684350015129954,success
9,33,-0.43951150260886707,1.6131336239115137,success
9,34,-0.339621831869355,1.619505215174289,success
9,35,-0.23692823064358337,1.6141803833625163,success
9,36,-0.13625434751821514,1.6811051759500077,success
9,37,-0.03887735704583063,1.7118949293239394,success
9,38,0.05688536887121204,1.6709548101132325,success
9,39,0.14580466759011282,1.7267762342132078,success
9,40,0.2469981818356389,1.6864169658306782,success
9,41,0.3523521207779347,1.6869452396402767,success
9,42,0.4679880446112228,1.6715678576335504,success
9,43,0.5291286353803379,1.5923413488232285,success
9,44,0.6382748136023837,1.5512625235759574,success
9,45,0.6589469083947777,1.443621069179177,success
9,46,0.713469820836466,1.356684153918505,success
9,47,0.7595633460594674,1.2437612650662575,success
9,48,0.8411465161035995,1.1575214106397902,success
9,49,0.9403661793274218,1.1782842947743979,success
9,50,1.0554947403794497,1.1602889720824119,success
9,51,1.1638583339854225,1.146921700808078,success
9,52,1.2293026016178663,1.2254601073870068,success
10,1,-2.5,-0.15,success
10,2,-2.394406053214118,-0.16827352925779798,success
10,3,-2.3129845477578055,-0.10941757783974773,success
10,4,-2.2881776761562094,0.0013603014423719528,success
10,5,-2.236362587298754,0.08911828717756433,success
10,6,-2.299410345366412,0.18851588383671852,success
10,7,-2.2521554612744348,0.28996866124982434,success
10,8,-2.2853763575947106,0.38829760096925564,success
10,9,-2.2130562714977096,0.4928930536935776,success
10,10,-2.287050222001169,0.5917393312302814,success
10,11,-2.2657644031775592,0.6920629388307221,success
10,12,-2.2385838392904875,0.7883373963150935,success
10,13,-2.1616550701011112,0.8655314415805206,success
10,14,-2.147817792362708,0.9738761782101953,success
10,15,-2.090741518401816,1.0560114140947494,success
10,16,-2.0280917100357683,1.1342248468576794,success
10,17,-1.9111103172017079,1.148245121742564,success
10,18,-1.8483387171119317,1.226150997605303,success
10,19,-1.8075994782430174,1.324310503588924,success
10,20,-1.7506522041669244,1.4168171338112847,success
10,21,-1.6822776240482142,1.5010389774638648,success
10,22,-1.5925876463611692,1.5522963001051924,success
10,23,-1.4943878278238527,1.6292318498085152,success
10,24,-1.3877662781076108,1.6015058987214852,success
10,25,-1.2956755371709032,1.6714356530600398,success
10,26,-1.1931375016532513,1.6458390286625952,success
10,27,-1.0993338808696451,1.6829037634102233,success
10,28,-0.9990119323625238,1.6652150105967685,success
10,29,-0.8905403686538677,1.6360434423667183,success
10,30,-0.7905347797604068,1.6364190110331178,success
10,31,-0.684471303632604,1.5889938004003121,success
10,32,-0.5843481408210782,1.5848316079903217,success
10,33,-0.4928627743871055,1.6437048105877208,success
10,34,-0.38332772911203716,1.5990967187978313,success
10,35,-0.28768673643074627,1.5419259652544648,success
10,36,-0.18903874898217138,1.6163072893442874,success
10,37,-0.09129386131829688,1.6383322123384456,success
10,38,0.006366192573887583,1.5955591367008966,success
10,39,0.10453666778611229,1.615702605072294,success
10,40,0.20068291344353184,1.6586269052233136,success
10,41,0.3005407472176262,1.6509169288718788,success
10,42,0.416141086044466,1.6605744965475864,success
10,43,0.457041990107457,1.5591017730365715,success
10,44,0.5376733597583139,1.4991317616276445,success
10,45,0.6084694885800206,1.4284788048635195,success
10,46,0.6757472320994261,1.350453853634627,success
10,47,0.7596378610990825,1.2727824824128928,success
10,48,0.8645626600171099,1.234760344122162,success
10,49,0.9247783452066691,1.335556425044918,success
10,50,0.9969814726648969,1.4286617412316869,success
10,51,1.098156648287475,1.4307274986050165,success
10,52,1.1965341675166592,1.3861404224684717,success
10,53,1.2962657836213802,1.393463505006304,success
11,1,-2.5,-0.15,success
11,2,-2.4167204537969016,-0.05609146196485512,success
11,3,-2.3621461854342103,0.04788619075351498,success
11,4,-2.3195613691218315,0.15138330780069703,success
11,5,-2.2405280160762144,0.22102733609622305,success
11,6,-2.2668868103845257,0.33018594706697385,success
11,7,-2.219625364360678,0.43551611287136743,success
11,8,-2.2658531903070007,0.5314003108898933,success
11,9,-2.2479663570304327,0.6335416326822817,success
11,10,-2.1604218939275692,0.7228252962837297,success
11,11,-2.1259049673713832,0.8167629901992828,success
11,12,-2.109410156875444,0.9157024591468605,success
11,13,-2.0762099325938754,1.0109573406178867,success
11,14,-2.062321405793304,1.1182720585239374,success
11,15,-1.9766004555151508,1.1777136847041239,success
11,16,-1.9176371911616095,1.2604567709772996,success
11,17,-1.8189870775747456,1.2837341509228113,success
11,18,-1.7384543538266013,1.3437514421733012,success
11,19,-1.6553017405366932,1.4033695470942504,success
11,20,-1.582613719773618,1.4863133330155993,success
11,21,-1.4772657284427144,1.4721886807190756,success
11,22,-1.3676803040835523,1.4531692963995269,success
11,23,-1.267288376986701,1.4628886526180598,success
11,24,-1.1773067312870178,1.5295035919463675,success
11,25,-1.0744161112640604,1.5089009383653187,success
11,26,-0.9810464945913545,1.56774445657886,success
11,27,-0.8793419914692031,1.5551343074862356,success
11,28,-0.7670961629305795,1.5213836824115448,success
11,29,-0.6723587340619842,1.5543050112861605,success
11,30,-0.594290444345237,1.6506577334176284,success
11,31,-0.5101284530536547,1.7292781698559316,success
11,32,-0.40658739372672215,1.6993002120399008,success
11,33,-0.30869674949022663,1.7511530042426102,success
11,34,-0.20465842186132982,1.7499659607848221,success
11,35,-0.10202483031548051,1.7213740522963314,success
11,36,0.003673428588229874,1.6556991036203945,success
11,37,0.09318474404830919,1.7042591018083275,success
11,38,0.1925318918260116,1.6884097644227145,success
11,39,0.29102198947846436,1.7063047547825598,success
11,40,0.3931486476156205,1.714508305855448,success
11,41,0.4512542776219285,1.611212827082835,success
11,42,0.5510867417725673,1.5668749320189816,success
11,43,0.5968994642539083,1.4746646664796799,success
11,44,0.6324782336639687,1.3712544461942473,success
11,45,0.7274122873221516,1.3324254221724288,success
11,46,0.8381481784172875,1.3624922281225518,success
11,47,0.937583854195657,1.3947406506066238,success
11,48,1.0228202824740373,1.4768975002295972,success
11,49,1.1040757464859106,1.5656281658691977,success
11,50,1.2046735128215555,1.558410373344387,success
11,51,1.3055259493814524,1.544746957938493,success
12,1,-2.5,-0.15,success
12,2,-2.4126094224004873,-0.07675901245741855,success
12,3,-2.305726448523929,-0.06662476383923925,success
12,4,-2.2003996933228893,-0.03029998816529226,success
12,5,-2.130219499404634,0.046326732394848434,success
12,6,-2.092672899007948,0.14228429180298915,success
12,7,-2.15967043438381,0.22921191439102645,success
12,8,-2.208271118885686,0.32191212239395456,success
12,9,-2.2889592410725754,0.4057028928051756,success
12,10,-2.2312589794562636,0.5084006516369404,success
12,11,-2.260083425407074,0.6134967913477911,success
12,12,-2.1921418680226608,0.7064327176186656,success
12,13,-2.144636206649263,0.7958349889356595,success
12,14,-2.1343485168585037,0.8997561415667423,success
12,15,-2.0998269909460636,0.9940868203723011,success
12,16,-1.9906766139773902,1.0433527315639604,success
12,17,-1.8773106310716166,1.0774077897001046,success
12,18,-1.807629802413981,1.152919509177781,success
12,19,-1.7520518295309653,1.236889381655416,success
12,20,-1.7258572831465362,1.3479108689033201,success
12,21,-1.6213680894293385,1.373916677367633,success
12,22,-1.550773202756359,1.4670514030725395,success
12,23,-1.4853924512870627,1.5754454051878564,success
12,24,-1.3977998737605317,1.6485155933593008,success
12,25,-1.3023353503399704,1.6865190146932005,success
12,26,-1.1968728002323232,1.6557980772943743,success
12,27,-1.0910760553801413,1.7193328379060455,success
12,28,-0.9968546395962351,1.770092324093505,success
12,29,-0.8968276502516687,1.77645146547615,success
12,30,-0.7981044236451096,1.7380570843968723,success
12,31,-0.6985756928516464,1.7242809978154892,success
12,32,-0.5959782633934781,1.7454199699903101,success
12,33,-0.5000387148157347,1.680189407041134,success
12,34,-0.4013951245781707,1.6560049733231679,success
12,35,-0.30026079080123624,1.6518268193292605,success
12,36,-0.200227858695478,1.6463773045464498,success
12,37,-0.11632366475281557,1.7260201768193402,success
12,38,-0.016377376575627156,1.715587876743797,success
12,39,0.08600837832190635,1.753462847788113,success
12,40,0.19236654020594765,1.6904599295145581,success
12,41,0.28806092300105396,1.6569177375978055,success
12,42,0.3568185738462458,1.5679036546562108,success
12,43,0.4717767654868907,1.5465587077821437,success
12,44,0.5596185762882186,1.4987573375933967,success
12,45,0.6526226160517029,1.45393630034602,success
12,46,0.7200660421835204,1.3466306919142916,success
12,47,0.8206842910312966,1.3175486997547292,success
12,48,0.9218873161458632,1.3146590611373101,success
12,49,1.0262248046413476,1.2922889503615302,success
12,50,1.1156251330155165,1.3578842400513829,success
12,51,1.218981657896122,1.3529587348620415,success
13,1,-2.5,-0.15,success
13,2,-2.408601693282856,-0.09690722732422766,success
13,3,-2.3149070174640394,-0.05940315912262856,success
13,4,-2.2866620935734945,0.06546084946792091,success
13,5,-2.1702163941733814,0.11410696516649273,success
13,6,-2.178887169947438,0.2171596396399511,success
13,7,-2.1417339161849664,0.32165206665953333,success
13,8,-2.1224096032158983,0.4313310801711097,success
13,9,-2.062796120053229,0.5392573663590319,success
13,10,-2.118357237876776,0.6325377327170759,success
13,11,-2.1750069981425373,0.7259361799014075,success
13,12,-2.2504087231567835,0.8273938588197249,success
13,13,-2.1673949327744877,0.9057639837377689,success
13,14,-2.1429640079641334,1.0053962683709798,success
